Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
69555,Workin' Moms,Comedy,,,,,8.1,"job,parenthood,workin moms"
34607,Penn & Teller: Fool Us,Comedy,Talk,,,,6.8,"magic,magic show,game show"
15768,The Guild,Comedy,,,,,6.9,"video game,nerd,geek,friends,online gaming,online,social anxiety,mmorpg,short"
35341,Ringer,Mystery,Drama,,,,5.8,"new york city,twin sister,witness to murder,identity swap,neo-noir,blended family"
60879,Halo Legends,Animation,Sci-Fi & Fantasy,,,,5.9,based on video game
65345,The Get Down,Drama,,,,,7.3,"music,1970s,bronx, new york city"
94517,The Birch,Mystery,,,,,6.3,"horror,thriller"
46112,Inas Nacht,Talk,,,,,8.3,"talk show,cabaret,celebrity,late night"
39614,The Voice UK,Reality,,,,,5.5,singing competition
19716,Het Huis Anubis,Kids,Mystery,Soap,,,7,"friendship,secret,egypt,riddle,mystery"
44593,Pac-Man and the Ghostly Adventures,Animation,Family,Kids,Comedy,Action & Adventure,6.8,pac-man
61839,Salamander,Crime,Drama,,,,7.2,"police,bank robbery"
11693,Sheena,Action & Adventure,Sci-Fi & Fantasy,,,,6.9,"strong woman,africa,feral child,based on comic,jungle,orphan,turns into animal"
43249,AIKa,Action & Adventure,Animation,Comedy,,,8,"future,post-apocalyptic future,secret agent,incest,super villain,ecchi,anime,small business"
74647,Shadows over Balkans,Crime,Drama,War & Politics,,,8.8,"historical,balkan"
76506,Gold Rush: White Water,Reality,,,,,7.8,"treasure,treasure hunt,gold miner"
71951,Get Shorty,Crime,Comedy,,,,6.9,"movie business,money laundering,mobster,mafia,hollywood,los angeles, california"
93853,Delicious Rendezvous,Reality,,,,,9,"rest,cooking,travel,food,reality tv"
10360,The New Avengers,Drama,Action & Adventure,,,,6.9,spy
93975,TharnType: The Series,Drama,,,,,9.7,"friendship,romance,school,family,lgbt,gay"
2595,Knots Landing,Drama,Soap,,,,6.9,"los angeles, california,spin off"
45018,Ghost,Mystery,Crime,,,,7.6,"corruption,hacker,police,detective,investigation,murder,thriller,body-swap,procedural"
37759,Dallas,Drama,,,,,6.5,"southern usa,texas,ranch,oil industry"
61408,Nagi no Asukara,Animation,Drama,Sci-Fi & Fantasy,,,7.7,"romance,middle school,based on manga,school life,anime,sea god"
7354,Harper's Island,Mystery,Drama,,,,6.9,"island,horror,serial killer,wedding"
98494,Glitch Techs,Animation,Sci-Fi & Fantasy,Kids,,,8.2,"video game,gamer,hunting,nickelodeon"
95213,Room Camp,Animation,Comedy,,,,7.9,"slice of life,travel,hobby,school,female protagonist,camp,student,based on manga,club,compilation of shorts,anime"
83291,OD+ en direct,Talk,,,,,0,after show
61789,Alaskan Bush People,Reality,,,,,6.3,alaska
505,Dad's Army,Comedy,,,,,7.3,"world war ii,soldier,sitcom,period sitcom"
86136,The Code,Drama,,,,,6.3,"marine,lawyer"
62238,Blunt Talk,Comedy,,,,,6.7,"talk show,journalism,behind the scenes,tv studio"
48139,Swordsman,Drama,Sci-Fi & Fantasy,,,,6,wuxia
61535,Are You The One?,Reality,,,,,5.8,dating show
76239,A Story of How a Russian Girl Suddenly Became a Part of My Back-Country Household and How Lots of Sex Ensued,Animation,,,,,10,hentai
8607,Defying Gravity,Drama,Mystery,Sci-Fi & Fantasy,,,6.7,"spacecraft,space mission,space,astronaut"
1144,New Amsterdam,Drama,Sci-Fi & Fantasy,,,,7.4,"new york city,immortality,recovering alcoholic,nypd,murder investigation,homicide detective"
25099,Comic Party,Animation,Comedy,,,,0,"high school,comic book,comic-con,based on manga,anime"
56305,Anthony Bourdain: Parts Unknown,Documentary,,,,,7.3,"travel,food,culture,culinary arts"
1441,Threshold,Sci-Fi & Fantasy,Drama,Action & Adventure,,,7.1,"washington d.c.,alien,thriller,alien invasion,government cover-up,top secret,government conspiracy"
45282,Inu X Boku Secret Service,Animation,Drama,Sci-Fi & Fantasy,Comedy,,6.8,"high school,bodyguard,supernatural,romantic comedy,bullying,romance,based on manga,spirit,demon,super power,school life,contemporary,shounen,anime,bishounen"
739,Acapulco H.E.A.T.,Action & Adventure,Crime,,,,4.8,"hotel,beach,computer,secret agent,vw-bus,mi6,modeling,acapulco mexico,photo model"
221,The Many Loves of Dobie Gillis,Comedy,,,,,6.3,"high school,teenager,sitcom"
67780,Easy,Comedy,Drama,,,,6,"chicago, illinois,anthology,relationship,topical"
81188,Valley of the Boom,Drama,Documentary,,,,5.9,"silicon valley,1990s,internet history"
99565,Caronte,Drama,,,,,8,"injustice,police drama"
2150,The Scooby-Doo/Dynomutt Hour,Animation,Comedy,Family,Kids,Mystery,7.2,"cartoon dog,package show,crime solving"
70875,Grimoire of Zero,Animation,Drama,Sci-Fi & Fantasy,,,7,"based on light novel,anime"
61823,Red Rock,Soap,Drama,Crime,,,7.9,"police,feud,ireland,garda"
2413,"Gomer Pyle, U.S.M.C.",Comedy,,,,,6.9,"u.s. marine,military,u.s. military,sitcom"
2898,Small Wonder,Comedy,Family,,,,6.8,"android,inventor,family relationships,robot,sitcom,robot girl"
82905,Release the Spyce,Animation,Action & Adventure,Drama,Sci-Fi & Fantasy,,6.3,"swordplay,spy,ninja,female ninja,anime,yuri"
90705,Small Axe,Drama,,,,,8,anthology
61970,Ben-To,Action & Adventure,Animation,Comedy,Drama,,8.4,"friendship,hunger,food,gang,hospital,fighting,twins,living alone,sale,based on light novel,anime,school club"
66911,Quarry,Action & Adventure,Crime,Drama,,,7.6,"vietnam veteran,corruption,mississippi river,1970s,soldier"
63119,Oh My Ghost,Comedy,,,,,8.1,"love triangle,supernatural,possession,romance,food,shaman,chef,ghost,employer employee relationship,identity swap,shamanism,bullying in the workplace"
72821,All Kinds of Daughters-in-Law,Drama,,,,,0,romance
60956,Doctor Stranger,Drama,,,,,8.3,"medical drama,north korean defector"
110767,Les beaux malaises 2.0,Comedy,,,,,9,"sequel,family,awkwardness"
90872,All Rise,Drama,Crime,,,,7.8,"judge,lawyer,courthouse,courtroom drama,legal drama"
47035,Uncle Grandpa,Comedy,Animation,Sci-Fi & Fantasy,,,3.6,surreal
7695,In the Name of Love,Drama,,,,,7.5,telenovela
22757,The Sex Education Show,Documentary,,,,,5.2,sex education
85942,Darwin's Game,Animation,Mystery,Action & Adventure,Sci-Fi & Fantasy,,8.2,"survival,student,based on manga,young,shounen,anime,mistery,mobile app"
3216,Baretta,Action & Adventure,Drama,,,,6.7,police detective
38852,Dong Yi,Drama,,,,,8.3,joseon dynasty
95011,Difficult teens,Drama,Comedy,,,,8.8,"sports,coming of age"
86942,Undercover,Crime,Drama,,,,8.1,"drug dealer,based on a true story,undercover cop,drugs,illegal drugs,weapons dealer"
17017,The Legend of Zorro,Animation,Action & Adventure,,,,6.8,"swordplay,secret identity,superhero,gunfight,historical,shounen,anime"
6046,El Tigre: The Adventures of Manny Rivera,Action & Adventure,Animation,Comedy,,,6.7,"mexico,crime fighter,superhero,slapstick,mexican,teen superhero"
82108,Celebrity Family Feud,Comedy,Drama,Family,,,7.9,"game show,celebrity"
64421,The Frankenstein Chronicles,Sci-Fi & Fantasy,Drama,,,,6.8,"london, england,reanimation,period drama,19th century"
99385,Unstoppable,Drama,,,,,8.7,emotional
60672,"Recently, My Sister is Unusual",Animation,Comedy,,,,8.1,anime
46643,Mr Selfridge,Drama,,,,,7.1,"london, england,department store,historical fiction,period drama,american in the uk,costume drama,shopgirl"
12986,Profiles in Courage,War & Politics,Drama,,,,0,"anthology,usa history"
79787,Coop & Cami Ask The World,Family,Comedy,,,,8.7,"middle school,social media,sitcom"
46350,Yakitate!! Japan,Animation,Comedy,,,,8,"烘焙王,yakitate japan,yakitate_japan"
1042,Revolutionary Girl Utena,Animation,Drama,Sci-Fi & Fantasy,,,8.8,"sexual identity,adolescence,sibling relationship,swordplay,symbolism,metaphysics,surrealism,role reversal,coming of age,role playing,girl heroine,cross dressing,orphan,subversive tale,incest,gender roles,girl on girl,teenage sexuality,lgbt,female hero,white castle,roses,dual role,teenage rebellion,cross dresser,sword duel,brother sister incest,genre bending,phallic symbol,shoujo,gender identity,shoujo-ai"
73325,Million Yen Women,Mystery,Crime,Drama,,,6.8,"japan,nudity,harem,revenge,murder,writer,based on manga,novelist,mature,housemates"
14763,The Texan,Western,,,,,0,"wild west,post civil war,19th century"
61565,The Brokenwood Mysteries,Mystery,Drama,Crime,,,7.4,"new zealand,whodunit"
3275,Alias Smith and Jones,Action & Adventure,Western,,,,6.4,"outlaw,western,19th century"
10200,The Karate Kid,Animation,,,,,5.8,"martial arts,based on movie"
7282,Patito Feo,Kids,,,,,0,"musical,telenovela"
65383,Love Live! Sunshine!!,Animation,Comedy,Drama,,,5.7,"music,idol,slice of life,anime"
83073,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.",Animation,,,,,3.7,"nudity,romance,based on manga,ecchi,anime,josei,short"
64767,The Killer Inside,Crime,Drama,,,,2.3,"police,montreal, canada,murder investigation,crime investigation"
61725,The Odd Couple,Comedy,,,,,5.6,"bachelor,roommate,dating,sitcom"
71834,Manyuu Hikenchou,Animation,Comedy,Sci-Fi & Fantasy,Action & Adventure,,7.8,"samurai,magic,sword,erotic movie,edo period,ecchi,anime"
61929,The Jinx: The Life and Deaths of Robert Durst,Documentary,,,,,8.1,"murder,miniseries,true crime,murder investigation,multiple murder,real life,new york elite"
69292,Scum's Wish,Animation,Drama,,,,6.5,anime
42910,Love & Hip Hop Atlanta,Reality,,,,,6,"hip-hop,atlanta,spin off"
83936,Das Boot,Drama,War & Politics,,,,6.5,"submarine,nazi,world war ii,europe,underwater,nazi resistance,german navy"
5911,Gary Unmarried,Comedy,,,,,6.3,"dating,divorce,divorced parents,sitcom,divorced couple"
4360,Iron Chef America,Reality,,,,,6,"competition,cooking,food,cooking competition"
90274,The Alcàsser Murders,Documentary,Crime,,,,7.5,true crime
7097,United States of Tara,Comedy,Drama,,,,7.1,"dysfunctional family,family drama,mental illness,lgbt teen,dissociative identity disorder"
271,Ellen,Comedy,,,,,7,"book store,lgbt,sitcom"
89604,One Spring Night,Drama,,,,,8,"pharmacist,spring,romance,single father,librarian,father son relationship"
88519,Home for Summer,Drama,Family,,,,4.5,family
51345,Undateable,Comedy,,,,,6.3,"bar,friends,dating,sitcom"
41116,Ein starkes Team,Drama,Crime,,,,8,crime investigation
60580,Jodha Akbar,Drama,Sci-Fi & Fantasy,,,,6.2,"muslim,emperor,marriage,marriage of convenience,india,battle,ruler,rajput princess,historical drama,16th century"
19033,Damien,Drama,Sci-Fi & Fantasy,,,,6.6,"prophecy,photographer,war photographer,horror,anti-christ,religion,devil,evil,catholicism,based on movie,satanic"
2901,Fantastic Four,Action & Adventure,Animation,Kids,,,6.4,"superhero,based on comic,fantastic four"
46664,Africa,Documentary,,,,,8.3,"sea,africa,savannah,jungle,miniseries,desert,animal,kalahari,nature documentary"
76059,A Place Further Than the Universe,Animation,Comedy,Drama,,,7.8,"antarctica,anime,drastic change of life,following one's dream"
41889,Top Boy,Drama,,,,,7.9,"london, england,outlaw,organized crime,gang,drug dealing"
57961,Mighty Med,Comedy,,,,,7.8,"teenager,teen superhero"
78479,Layton Mystery Detective Agency: Kat's Mystery‑Solving Files,Animation,Comedy,Mystery,Kids,,9,"london, england,detective,talking dog,game,based on video game,missing person,detective agency,shoujo,anime,puzzle solving,kodomo"
70716,Bikini Warriors,Action & Adventure,Animation,Sci-Fi & Fantasy,,,5.3,"nudity,parody,bikini,adventurer,ecchi,anime,fan service"
70372,My Only Love Song,Drama,,,,,8.3,"time travel,romance,historical,historical drama,joseon dynasty"
53721,Love Live! School Idol Project,Animation,Comedy,Drama,,,7,"high school,sibling relationship,sports,music,competition,talent,idol,training,friends,school,singing,maid,fashion,learning,school life,anime,hardworking,love live!,校园偶像计划"
31343,Jersey Shore,Reality,,,,,3.8,"new jersey,italian american,group of friends,housemates,meatball"
114613,Quererlo Todo,Drama,Soap,,,,0,telenovela
43657,Arne Dahl,Mystery,Crime,,,,6.9,"based on novel or book,police,sweden,organized crime,serial killer,crime investigation,nordic noir"
78385,Something in the Rain,Drama,,,,,8.2,"rain,romance,food,relationship"
17518,Make It or Break It,Drama,,,,,7.8,"sports,gymnastics,training,teenager,teen drama"
416,"Harvey Birdman, Attorney at Law",Sci-Fi & Fantasy,Animation,Comedy,,,7.9,"superhero,law firm"
74579,The Day I Met El Chapo: The Kate del Castillo Story,Documentary,,,,,6.6,"supermodel,miniseries,drug lord"
64016,The New Scooby-Doo Mysteries,Animation,Family,Comedy,Kids,Mystery,7.3,"detective,cartoon,mystery,cartoon dog"
3437,Hotel,Drama,,,,,6.1,"hotel,based on novel or book,san francisco, california"
62792,Some Assembly Required,Comedy,,,,,6.8,"teenager,working kids"
61314,Apocalypse: World War I,War & Politics,Documentary,,,,7.7,"world war i,europe,miniseries,apocalypse,british politics,russian revolution"
37850,Jang Bo Ri Is Here,Family,Drama,,,,8,jeju island
13710,The Virgin Queen,Drama,,,,,6.3,"royal family,biography,queen elizabeth i,tudors,miniseries,british history,queen of england,palace intrigue,16th century,british royal family,british monarchy"
4328,A Country Practice,Soap,Drama,,,,4.3,"australia,medical drama"
98240,It's Pony,Animation,Comedy,Kids,Family,Action & Adventure,5.8,"pony,young girl,nickelodeon,nicktoon"
65876,School of Rock,Comedy,Family,,,,6.6,"music,middle school,rock band,based on movie"
79792,Love Island Australia,Reality,,,,,7.2,dating
60793,Selfie,Comedy,,,,,6.2,"marketing,unlikely lovers,social media,workplace comedy,workplace romance,life teacher"
42336,Seven Women,Action & Adventure,Drama,,,,8.8,"empire,civil war,based on novel or book,brazilian,independence,marriage,forbidden love,republicanism,romance,historical"
68271,ClassicaLoid,Animation,Comedy,Sci-Fi & Fantasy,,,6,"classical music,reincarnation,anime"
2925,BeastMaster,Action & Adventure,Mystery,Drama,,,6.6,"magic,supernatural,animal,based on movie,talking to animals,male objectification"
65949,Joker Game,Drama,Animation,Mystery,,,6.4,"based on novel or book,thriller,military,anime"
727,Return to Eden,Soap,Drama,,,,8.2,revenge
44037,The Hollow Crown,Drama,History,,,,6.9,period drama
96676,Queen Sono,Action & Adventure,Drama,Crime,,,8.1,espionage
99282,The Stranger,Drama,Mystery,Crime,,,8.1,short
61184,The Joseon Gunman,Action & Adventure,Drama,,,,6.3,"period drama,joseon dynasty"
12925,The Addams Family,Animation,Kids,Comedy,,,6.2,addams family
60806,Captain Earth,Animation,Action & Adventure,Sci-Fi & Fantasy,,,6.5,"alien,mecha,anime,real robot"
68272,Flip Flappers,Animation,Comedy,Action & Adventure,Sci-Fi & Fantasy,,7.9,"magic,surrealism,parody,conspiracy,female protagonist,student,episodic,fantasy world,subversive,magical girl,anime,yuri,other world,mahō shōjo"
29,"Mary Hartman, Mary Hartman",Drama,Soap,Comedy,,,6.5,"1970s,housewife,satire,cult tv"
45203,A Dark Rabbit has Seven Lives,Sci-Fi & Fantasy,Animation,Comedy,,,6.8,"vampire,romance,demon,magical girl,contemporary,school live"
74321,Will & Grace,Comedy,,,,,7.8,"new york city,sequel,lgbt,sitcom"
65564,Bunnicula,Animation,Comedy,,,,4.7,"monster,vampire,dark comedy,rabbit,pets"
67157,The Great Indoors,Comedy,,,,,5.6,"magazine,sitcom,workplace comedy,millennials"
67048,Barakamon,Animation,Comedy,Family,,,8,"becoming an adult,daily life,country life,slice of life,based on manga,art,heart warming,anime,iyashikei,calligraphy,drastic change of life,adult child friendship,greatest moments,wholesome,touching"
25778,Familie,Soap,,,,,10,"family drama,family"
99807,La Révolution,Drama,,,,,7,"politics,historical fiction,violence,period drama"
64320,Oh My Venus,Comedy,Drama,,,,7.9,"romance,lawyer,weight loss,personal trainer"
19889,Timmy Time,Animation,Comedy,Kids,,,6.1,"friendship,sheep,bird,kindergarten,animal"
3534,Space: Above and Beyond,Action & Adventure,Drama,Sci-Fi & Fantasy,,,6.7,"future,space war,hidden agenda"
45630,Hit the Floor,Drama,,,,,7.4,"dance,cheerleader,los angeles, california"
1246,Bionic Woman,Action & Adventure,Drama,Sci-Fi & Fantasy,,,6,"double life,strong woman,san francisco, california,cyborg,remake,superhuman,robot,heroine,injury,bionic"
4745,Back to the Future: The Animated Series,Animation,Sci-Fi & Fantasy,,,,6.1,"time travel,based on movie,回到未来"
94251,50 States of Fright,Drama,Crime,,,,6.8,"horror,anthology,horror anthology"
31783,Worst Cooks in America,Reality,,,,,6.4,"competition,cooking,culinary arts,unskilled"
14315,Secret Diary of a Call Girl,Drama,,,,,7,"london, england,sex worker"
61405,Gracepoint,Mystery,Crime,Drama,,,6.6,"small town,loss of loved one,child murder,remake,missing child,murder investigation,murder mystery"
76821,Gundam Build Divers,Animation,,,,,8.5,mecha
44964,Queen In Hyun's Man,Sci-Fi & Fantasy,Comedy,,,,7.7,"time travel,romance,historical fiction,historical,actress,joseon dynasty,aspiring actress"
25117,Tomorrow's Joe,Animation,Drama,Action & Adventure,,,6.3,"sports,boxing,anime"
88044,"Demon Lord, Retry!",Animation,Action & Adventure,Comedy,Sci-Fi & Fantasy,,7.9,"anime,another world,mmorpg,isekai"
80670,The Master of Ragnarok & Blesser of Einherjar,Animation,Sci-Fi & Fantasy,,,,4.4,"harem,based on light novel,anime,isekai"
31747,Indie Sex,Documentary,,,,,5.5,"movie business,independent film,miniseries,taboo,censorship"
100825,Suppose a Kid From the Last Dungeon Boonies Moved to a Starter Town?,Animation,Comedy,Action & Adventure,Sci-Fi & Fantasy,,8.3,"magic,demon,military,fantasy world,shounen,based on light novel,anime,monsters"
86034,Arifureta: From Commonplace to World's Strongest,Animation,Action & Adventure,Sci-Fi & Fantasy,,,8.8,"harem,based on light novel,anime"
2016,Mama's Family,Comedy,,,,,7.1,"family,sitcom"
71209,Great News,Comedy,,,,,6.3,"new jersey,television,tv news,sitcom,workplace comedy"
4060,Medical Center,Drama,,,,,6,"hospital,los angeles, california,doctor,medical drama"
62727,Bajo sospecha,Drama,,,,,8.4,"police,investigation,disappearance,investigator"
81425,Talking Tom and Friends,Animation,Comedy,Kids,,,8.3,talking tom
2416,Count Duckula,Animation,Comedy,Kids,,,7.8,"transylvania,vampire,servant,duck,butler,nanny,castle,vegetarian,parody,spin off,spooky"
92611,RuPaul's Drag Race UK,Reality,,,,,7.8,"drag queen,competition,spin off,drag,reality competition"
72453,Alex,Crime,Drama,,,,5.2,police corruption
68573,Magic Kaito 1412,Animation,Comedy,Mystery,Crime,,7.3,"high school,police,magic,romance,remake,thief,based on manga,shounen,anime,magician"
104328,Vidas en riesgo,Drama,,,,,0,"based on a true story,doctor,medical drama"
40971,The Dead Files,Documentary,Mystery,,,,7,"medium,paranormal,paranormal investigation"
23726,The Directors,Documentary,,,,,8,biography
98772,Followers,Drama,,,,,7.8,"inspiring,heartfelt"
66090,Wolf Creek,Action & Adventure,Crime,Drama,,,6.7,"horror,revenge,thriller,outback,australian outback"
46052,Doctor-X: Surgeon Michiko Daimon,Drama,Mystery,,,,8.6,"japan,surgeon,doctor,medical drama"
2341,For Your Love,Comedy,,,,,0,"relationship,sitcom"
67050,Saimdang: Soulmates Across Time,Drama,,,,,6.8,"historical,joseon dynasty"
82859,Hinomaru Sumo,Animation,Action & Adventure,,,,6.3,"martial arts,sports,competition,wrestling,school,based on manga,sumo,shounen,anime,boys,fighters"
76099,Slow Start,Animation,Comedy,,,,7.5,"slice of life,school,based on manga,anime"
77366,Ina <3 Porno,Documentary,,,,,4.3,pornography
71441,"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job",Animation,Action & Adventure,Comedy,,,8.1,"ecchi,anime"
20455,Titanic,Drama,,,,,6.1,"ship,shipwreck,titanic,ocean liner,romance,survival,disaster,miniseries,historical event"
60871,Soul Eater Not!,Action & Adventure,Animation,Comedy,,,5.9,"based on manga,spin off,shounen,anime"
99084,Princess Connect! Re:Dive,Animation,Action & Adventure,Sci-Fi & Fantasy,Comedy,,6.8,"memory loss,based on video game,fantasy world,anime"
36210,BLUE DRAGON,Action & Adventure,Animation,,,,8,anime
2254,Sunset Beach,Soap,Drama,,,,5.8,california
72362,Welcome to the Ballroom,Animation,Drama,Comedy,,,8.1,"dance,sports,dance competition,slice of life,school,student,based on manga,anime"
76758,Hinamatsuri,Animation,Comedy,Sci-Fi & Fantasy,,,8.3,"daily life,yakuza,supernatural,secret organization,slice of life,mafia,super power,seinen,anime,drastic change of life,espers,working life"
110222,No Man's Land,Drama,Action & Adventure,,,,7.1,no man's land
65566,Kordugum,Drama,,,,,5.4,"italy,opposites attract,failed marriage"
65712,Dimension W,Animation,Drama,Sci-Fi & Fantasy,Crime,,6.7,"future,android,bounty hunter,detective,dystopia,mercenary,tragedy,murder,cyberpunk,based on manga,seinen,anime,technocracy"
1847,Never Mind the Buzzcocks,Comedy,,,,,7.1,"pop culture,pop music,panel show"
3253,Barney Miller,Comedy,,,,,7.4,"police detective,police station,workplace comedy"
1043,Ouran High School Host Club,Animation,Comedy,Drama,,,7.8,"debt,based on manga,anime,bishounen"
1992,Star Trek: The Animated Series,Animation,Drama,Sci-Fi & Fantasy,,,6.7,"space,space opera"
82456,Hilda,Animation,Family,Sci-Fi & Fantasy,,,8.5,"elves,fairy tale,mythical creature,female protagonist,dragon,single mother,supernatural creature,female hero,magical creature,golem,modern fairy tale,magical realism,mother daughter relationship"
68427,Mars,Documentary,Sci-Fi & Fantasy,Action & Adventure,,,6.9,"spacecraft,planet mars,space colony,wilderness,space,loneliness,astronaut,voyage,separation from family,spacesuit"
59268,The Haunted Hathaways,Comedy,Family,,,,6.2,"new orleans, louisiana,haunted house,family,ghost,sitcom"
63349,The Bastard Executioner,Drama,,,,,5.8,"rebellion,epic,wales,corruption,traitor,peasant,mystic,monarchy,false identity,forbidden love,baroness,betrayal,knight,executioner,historical fiction,torture,political intrigue ,assumed identity,medieval,palace intrigue,social class,historical drama,assumed dead,british monarchy,14th century"
56355,Hayate the Combat Butler,Action,Animation,Comedy,Romance,,8,"harem,parody,based on manga,shounen,anime"
89499,Filthy Rich,Drama,,,,,7.8,"religion,wealthy,southern gothic"
15907,The Brink,Comedy,,,,,7.1,"dark comedy,pakistan,geopolitics"
69480,Mary Kills People,Drama,,,,,7.7,"doctor,medical drama,assisted suicide,angel of death"
93649,Shironeko Project: Zero Chronicle,Animation,Action & Adventure,Sci-Fi & Fantasy,,,5.8,"island,magic,giant monster,romance,creature,based on video game,fantasy world,anime"
97559,Utopia Falls,Drama,Sci-Fi & Fantasy,,,,7.2,"music,competition,dystopia,distant future"
76892,Bad Banks,Crime,Drama,,,,7.6,"corruption,bank manager,finances,job,money,family,moral,banks"
67134,No Tomorrow,Comedy,,,,,6.1,"canada,change,apocalypse,vancouver,hipster,courage,bucket list,positive thinking,scepticism,optimistic"
84282,Four Weddings and a Funeral,Comedy,,,,,6.9,"london, england,romance,thirty something,group of friends,based on movie"
1834,Friday Night with Jonathan Ross,Comedy,,,,,5.8,"talk show,celebrity"
1365,Eli Stone,Sci-Fi & Fantasy,Drama,,,,6.8,"san francisco, california,lawyer,good deed"
42821,Welcome to the N.H.K.,Animation,Drama,Comedy,Romance,,8.7,"based on novel or book,nerd,satire,slice of life,conspiracy,recluse,game design,game developer,anime,fan service,game development,neet"
71907,Alice in Borderland,Action & Adventure,Mystery,Sci-Fi & Fantasy,Animation,,6.7,"supernatural,thriller,game"
520,Sledge Hammer!,Comedy,Crime,,,,7.6,"police,san francisco, california,satire,police detective,sitcom"
75123,A Korean Odyssey,Comedy,Mystery,,,,6.6,romance
4576,Just Shoot Me!,Comedy,,,,,6.7,"magazine,fashion,fashion magazine,sitcom,workplace comedy"
42004,Comic Book Men,Reality,Comedy,,,,6.7,"collector,comic book"
4086,"Diners, Drive-Ins and Dives",Documentary,,,,,7,"restaurant,food"
1711,Strictly Come Dancing,Reality,,,,,6.3,"dancing,dance,competition,dance competition"
63090,Transformers: Robots In Disguise,Kids,Animation,,,,7.5,"transformers,robot"
43512,Les Misérables,Drama,,,,,7.1,"based on novel or book,miniseries,woman director"
18156,Emma,Drama,Comedy,,,,7.9,"friendship,countryside,based on novel or book,love triangle,england,romance,miniseries,period drama,costume drama,19th century"
67012,NEW GAME!,Animation,Comedy,,,,7.3,"workplace,slice of life,based on manga,computer game,childhood friends,aftercreditsstinger,game design,anime,working life,new game,new.game,new.game!"
4377,Highlander: The Raven,Drama,Action & Adventure,,,,5.1,"immortality,highlander"
12868,Mot i brostet,Comedy,,,,,6.2,"friendship,coca-cola,cornflakes,sitcom,simpleton,protective mother,temper"
51168,Star-Crossed,Sci-Fi & Fantasy,,,,,6.9,"future,high school,alien,alien teenager,interspecies romance"
6127,Agatha Christie's Marple,Drama,Crime,Mystery,,,7.8,"based on novel or book,murder mystery"
3215,Coffee Prince,Comedy,Drama,,,,7.8,"friendship,male friendship,coffee shop,romance,food,cross dressing,bromance,family,tomboy,gender disguise,hidden identity,pretend relationship,reverse harem"
503,Family Affair,Comedy,,,,,7.2,"new york city,bachelor,wealthy,sitcom,child care"
39360,The Finder,Drama,,,,,6.9,"florida,war veteran,detective,spin off,injury,ex soldier"
75423,Bullets,Crime,Drama,,,,6.3,"undercover cop,terrorist plot"
4493,Absolutely Fabulous,Comedy,,,,,7.4,"london, england,self-destruction,career woman,satire,drugs,fashion,middle age,sitcom"
95550,Sing "Yesterday" for Me,Animation,Drama,,,,8.7,"love triangle,ex-girlfriend,romance,reunion,slice of life,student,based on manga,university,seinen,anime"
20450,Witchblade,Animation,Drama,Comedy,Sci-Fi & Fantasy,Action & Adventure,8,anime
62181,Miles from Tomorrowland,Family,Animation,Action & Adventure,Sci-Fi & Fantasy,,8.2,"space,family,space station"
31505,Iris,Action & Adventure,Drama,Crime,Mystery,,7.5,"secret agent,revenge,fugitive,government conspiracy,inter-korean relations"
41691,Merlin,Sci-Fi & Fantasy,Action & Adventure,,,,6.5,"camelot,könig arthur,merlin,king arthur,miniseries,wizard"
56304,The Men Who Built America,Documentary,,,,,7.9,"biography,history"
10964,Team Knight Rider,Action & Adventure,Drama,Crime,,,7.1,"artificial intelligence,crime fighter,vigilante,car,high tech,supercar"
89671,Afili Ask,Comedy,,,,,5.6,romance
74848,Finding Escobar's Millions,Documentary,,,,,8.5,cia
60855,Legends,Drama,,,,,6.6,"based on novel or book,undercover agent,undercover,secret identity,fbi,special forces"
87773,The Bay,Drama,Crime,,,,7.5,detective
79288,Planet With,Action & Adventure,Sci-Fi & Fantasy,Animation,,,6,anime
72425,Restaurant to Another World,Animation,Sci-Fi & Fantasy,Comedy,,,7.3,"cooking,restaurant,food,based on light novel,anime,suspense"
4619,Blade: The Series,Action & Adventure,Sci-Fi & Fantasy,Drama,Mystery,,6.5,"undercover,vampire,superhero,based on comic,horror"
66393,"Bring It On, Ghost",Action & Adventure,Comedy,Crime,Drama,Mystery,7.8,"based on comic,horror,romance,ghost hunting,ghost detector"
49007,Super Fun Night,Comedy,,,,,5.2,"sitcom,workplace comedy,workplace romance"
60129,Murder in the First,Mystery,Drama,Crime,,,5.6,"police,san francisco, california,trial,criminal mastermind,criminal investigation,murder investigation,murder trial"
6100,Long Vacation,Drama,,,,,8.8,"love triangle,roommate,romance,older woman younger man relationship"
81772,Oteckovia,Family,Comedy,,,,8.5,oteckovia
89446,Stateless,Drama,,,,,6.7,"immigration,deportation,scam,detention camp,family,shore,identity theft,escape attempt,remote location,illegal aliens"
64492,Shirobako,Drama,Animation,Comedy,,,8.2,anime
13278,Legend of Earthsea,Sci-Fi & Fantasy,,,,,6,"island,based on novel or book,magic,amulet,vision,miniseries,dragon,labyrinth,doppelgänger,fantasy world,wizard"
67710,Servamp,Comedy,Action & Adventure,Animation,Sci-Fi & Fantasy,,8.6,"vampire,supernatural,josei"
