Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
140656,Mamá,Horror,,,,,6.1,"possessed,short"
388256,Mamaboy,Comedy,Drama,Family,Fantasy,Romance,4,"high school,student,pregnant boy"
41419,Mammoth,Action,Comedy,Science Fiction,Horror,,4.5,"mammoth,museum,alien life-form"
84719,Man Made Monster,Horror,Science Fiction,,,,6.9,"death row,mutation,mind control,murder,laboratory,mad scientist,trial,reporter,electrocution,scientist,dog,electricity,newspaper reporter,woman in peril,bus accident"
49521,Man of Steel,Action,Adventure,Fantasy,Science Fiction,,6.6,"saving the world,dc comics,superhero,based on comic,superhuman,alien invasion,super power,reboot,dc extended universe"
76544,Man of Tai Chi,Action,Drama,,,,6,"china,martial arts,tai chi,extortion,illegal matches"
54164,Man of the East,Comedy,Western,Action,,,6.7,spaghetti western
49527,Man on a Ledge,Action,Thriller,Crime,,,6.4,"new york city,deception,rooftop,diamond heist,framed for a crime,escaped prisoner,negotiator"
9509,Man on Fire,Action,Drama,Thriller,,,7.4,"mexico,cia,based on novel or book,mexico city,kidnapping,diary,bible,bodyguard,stuffed animal,cell phone,alcoholic,grenade launcher,child kidnapping,bloodshed,swim meet"
2151,Man with the Screaming Brain,Comedy,Horror,Science Fiction,,,5.4,"operation,taxi driver,face operation,comic book,bulgaria,head injury,chief executive officer,independent film,doctor"
53101,Manborg,Horror,Science Fiction,,,,5.2,"cyborg,dystopia"
563466,Mandao of the Dead,Science Fiction,Horror,Comedy,,,0,"vampire,halloween,time travel,supernatural,ghost,astral projection"
38027,Mandingo,History,Action,Romance,Drama,,6.5,"bare knuckle boxing,slavery,interracial relationship,slave owner"
57845,Mandroid,Science Fiction,Horror,Action,,,4.6,"cyborg,android,russia,horror,mad scientist"
460885,Mandy,Horror,,,,,6.2,"kidnapping,nightmare,revenge,surrealism,rescue,animated scene,chainsaw,cabin in the woods,motorcycle,lumberjack,cult leader,religious cult,burning corpse,1980s,psychedelic drug,demonic,brutal violence"
372782,Manhunt,Action,Thriller,Crime,,,5.7,"japan,pharmaceutical industry,osaka japan,lawyer,handcuffed,police investigation,set up,shoot out"
103620,Maniac,Horror,,,,,5.9,"schizophrenia,prostitute,mannequin,insanity,remake,murder,loneliness,gore,serial killer,exhibition,vomiting,misogynist,murder spree"
27346,Maniac,Horror,,,,,6.4,"shotgun,mannequin,sadism,murder of prostitute,murder,gore,grindhouse,park,scalping,model,violence,rage,killer"
14240,Maniac Cop,Action,Crime,Horror,Mystery,,6,"new york city,investigation,police,serial killer,police officer killed,slasher,maniac,cult film"
34376,Mannequin Two: On the Move,Fantasy,Comedy,Science Fiction,Romance,,5.7,"foreigner,department store,magic,mannequin,prince,cadillac,hot air balloon,chase,time travel,sword fight,credit card,sorcerer,dating,fashion,disguise,pop music,makeover,security guard,lgbt,dance club,videotape,eating out,heroic rescue,shopping montage,mannequin come to life"
22293,Manos: The Hands of Fate,Horror,Thriller,,,,1.9,"fire,gun,drive,sacrifice,flashlight,cult,fate,cult film,hand"
41759,Man's Best Friend,Horror,Science Fiction,Thriller,Comedy,,5.3,"killer,dog,mutated"
35891,Mansquito,Horror,Science Fiction,,,,5.9,"insect,monster,mutant,mosquito,science run amok"
18882,Man-Thing,Action,Fantasy,Horror,,,4.2,"monster,swamp,based on comic"
90840,Manticore,Action,Fantasy,Horror,Science Fiction,,5,iraq war
514277,Mara,Crime,Horror,Thriller,,,5.6,"bedroom,fear,sleep paralysis,demonic spirit,suffocating"
359412,Marauders,Action,Crime,Thriller,,,5.8,"bank,fbi,bank manager,traitor,investigation,police,cincinnati,thief,heist,violence,police station,bank robbery,out of control,killers"
73529,Mardock Scramble: The First Compression,Thriller,Animation,Action,Drama,,6.9,"artificial intelligence,cyborg,based on novel or book,cyberpunk,girls with guns,anime,incest victim"
73530,Mardock Scramble: The Second Combustion,Animation,Science Fiction,,,,6.5,"artificial intelligence,cyborg,based on novel or book,cyberpunk,girls with guns,anime,incest victim"
122662,Mardock Scramble: The Third Exhaust,Animation,Science Fiction,,,,7.1,"artificial intelligence,based on novel or book,cyberpunk,girls with guns,anime,incest victim"
52398,Marebito,Horror,,,,,6,"supernatural,surrealism,fake documentary"
591121,Maria,Action,Crime,,,,5.6,"assassin,revenge,thriller,drug cartel,professional hit,hit lady"
10173,Marked for Death,Action,,,,,6,"voodoo,cop,murder,family"
40140,Marooned,Adventure,Drama,Science Fiction,Thriller,,6.2,"oxygen,nasa,hurricane,astronaut,orbit"
72309,Marquis de Sade: Justine,Drama,Horror,,,,5.7,"prison,prostitute,rape,nun,based on novel or book,masochism,perversion,priest,prostitution,lesbian sex,marquis de sade,voyeur"
399366,Marrowbone,Drama,Thriller,Mystery,Horror,,7.2,"library,sibling relationship,beach,secret,abandoned house,murder,flashback,rifle,violence,mental illness,attic,morse code,1960s,fear of mirrors"
57843,Mars,Action,Science Fiction,,,,4.8,"martial arts,company,space,martian,kickboxing"
75,Mars Attacks!,Comedy,Fantasy,Science Fiction,,,6.3,"saving the world,total destruction,the white house,planet mars,u.s. president,cataclysm,laser gun,ambassador,congress,pest,flying saucer,alien invasion"
355309,Martian Land,Adventure,Science Fiction,Action,Horror,,3.5,"planet mars,sandstorm,dystopia"
26517,Martin,Horror,,,,,6.9,"vampire,murder,flashback,blood,cult film,syringe,older woman younger man relationship,razor blade,radio show,disturbed teenager,delusional"
362057,Martyrs,Drama,Horror,Thriller,Mystery,,5.1,"child abuse,monster,gun,sadism,female friendship,afterlife,orphanage,remake,revenge,murder,torture,orphan,electrocution,martyr,haunt,buried,underground complex"
9539,Martyrs,Horror,Drama,Thriller,,,7.3,"child abuse,suffering,revenge,torture chamber,torture,cruelty,new french extremism"
76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Science Fiction,Fantasy,,,,7,"shield,based on comic,marvel cinematic universe,short"
211387,Marvel One-Shot: Agent Carter,Action,Adventure,Science Fiction,Fantasy,,7.4,"based on comic,marvel cinematic universe,short"
253980,Marvel One-Shot: All Hail the King,Action,Comedy,Drama,Fantasy,Thriller,6.9,"based on comic,marvel cinematic universe,short"
119569,Marvel One-Shot: Item 47,Science Fiction,Action,Fantasy,,,6.5,"secret agent,weapon,superhero,based on comic,marvel cinematic universe,short"
76122,Marvel One-Shot: The Consultant,Adventure,Fantasy,Science Fiction,Action,,6.5,"based on comic,marvel cinematic universe,short"
592687,Marvel Rising: Battle of the Bands,Animation,Action,Comedy,Science Fiction,,7.3,"dual identity,music competition,coming of age,teen superhero"
583209,Marvel Rising: Heart of Iron,Animation,Science Fiction,Action,,,7.7,"coming of age,evil alien,teen superhero,prodigy,kid genius"
491633,Marvel Rising: Secret Warriors,Animation,Action,Comedy,Science Fiction,TV Movie,6.9,"dual identity,superhero,coming of age,alien abduction,anime,teen superhero"
419706,Mary,Horror,,,,,5.4,"yacht,curse,business,fear"
9095,Mary Reilly,Drama,Horror,Thriller,History,,5.9,"servant,monster,laboratory,jekyll and hyde,housemaid,19th century"
3036,Mary Shelley's Frankenstein,Drama,Horror,Science Fiction,Romance,,6.4,"experiment,remake"
119685,Mass Effect: Paragon Lost,Animation,Action,Science Fiction,,,6.4,"alien,based on game"
382220,Master,Crime,Action,,,,6.9,"fraud,scam"
72693,Master of the World,Fantasy,Science Fiction,,,,5.9,"jules verne,inventor,world domination,dirigible"
450001,Master Z: Ip Man Legacy,Action,,,,,5.7,martial arts
213681,Masterminds,Action,Comedy,Crime,,,5.7,"southern usa,night watchman,armored car,security,armored car robbery,bank heist"
11649,Masters of the Universe,Action,Fantasy,Science Fiction,Adventure,Thriller,5.5,"saving the world,hero,key,skeleton,time travel,wretch,super power,aftercreditsstinger,sword and planet"
454639,Masters of the Universe,Action,Adventure,Fantasy,Science Fiction,,0,superhero
624860,Matrix,Action,Science Fiction,Adventure,,,0,"artificial intelligence,man vs machine,philosophy,prophecy,martial arts,kung fu,underground world,hero,fight,future,virtual reality,dystopia,computer,truth,lucid dreaming,cyberpunk,dream world,woman director,messiah,gnosticism"
9359,Maverick,Action,Adventure,Comedy,Drama,Western,6.8,"poker,mississippi river,saloon,ship,native american,on the run,steamboat,attempted robbery,cowboy and outlaw"
13051,Max Payne,Action,Crime,Drama,Thriller,,5.3,"new york city,assassin,based on video game,aftercreditsstinger"
286567,Max Steel,Action,Adventure,Science Fiction,,,5.6,superhero
498437,Max Steel: Endangered Species,Animation,Action,Science Fiction,,,6.6,computer-generated imagery
9980,Maximum Overdrive,Action,Horror,Science Fiction,,,5.6,"man vs machine,gas station,roadhouse,siege,lorry,comet,automation,truck,arcade,exploding truck,exploding gasoline station,inanimate objects coming to life"
339116,Maximum Ride,Action,Adventure,Comedy,Fantasy,Science Fiction,4.8,"based on novel or book,experiment,mutant,human animal hybid"
10894,May,Drama,Horror,Comedy,,,6.4,"difficult childhood,murder,loneliness,psychological horror,artificial"
394684,May God Save Us,Thriller,Crime,Action,,,6.7,"madrid, spain,neo-noir,mistery"
524738,May the Devil Take You,Horror,Thriller,,,,6.1,"hospital,demon,witchcraft,voodoo doll"
429733,Mayhem,Action,Comedy,Horror,,,6.4,"scissors,office,s.w.a.t.,cocaine,police,quarantine,business consultant,murder,violence,drugs,fired from the job,virus"
336843,Maze Runner: The Death Cure,Science Fiction,Action,,,,7.1,"based on novel or book,fight,maze,imprisonment,post-apocalyptic future,terminal illness,shooting,sequel,murder,mad scientist,survival,trial,zombie,doctor,battle,vaccine,scientist,city,killer,desert,labyrinth,combat,illness,cure,zombie apocalypse,runner,universal cure,based on young adult novel"
294254,Maze Runner: The Scorch Trials,Science Fiction,Action,Thriller,,,6.7,"based on novel or book,resistance,maze,post-apocalyptic future,dystopia,infection,on the run,escape,zombie,storm,disease,desert,sewer,antidote,corporation,virus,runner,city ruin,immunity,based on young adult novel"
452970,Mazinger Z: Infinity,Action,Science Fiction,Animation,,,6.6,"cyborg,mecha,giant robot,mazinga"
14408,Me Two,Comedy,Science Fiction,,,,5.5,"double life,singer"
248611,Mea Culpa,Action,Thriller,,,,6.3,police
27351,Meatball Machine,Horror,Science Fiction,Action,Romance,,5.5,"invasion,alien,parasite,japanese cyberpunk"
278924,Mechanic: Resurrection,Action,Crime,Thriller,,,5.9,"assassin,enemy,shooting,sequel,murder,mechanic,killer,around the world"
71511,Medium Raw,Fantasy,Horror,Thriller,,,4.4,"wolf,asylum"
11260,Meet Dave,Comedy,Science Fiction,Adventure,Family,,5.2,"new york city,captain,starship,new love,earth,friendship,crew,car crash,space,alien,survival,planet,duringcreditsstinger"
377587,Meet the Blacks,Comedy,Horror,,,,4.7,"parody,spoof,horror spoof,violence,home invasion,family,new home,beverly hills,african american comedy,purge,horror parody"
39997,Meet the Hollowheads,Comedy,Science Fiction,,,,5.6,"futuristic,family"
105485,Mega Cyclone,TV Movie,Science Fiction,Action,,,5.9,"jupiter,hurricane,disaster,storm"
39522,Mega Piranha,Action,Adventure,Horror,Science Fiction,,3.1,"venezuela,animal attack,water monster,piranha,mockbuster,orinoco,genetically modified organism,giant fish"
56171,Mega Python vs. Gatoroid,Action,Horror,Science Fiction,,,3.9,"alligator,everglades,giant snake,water monster,woman director"
52454,Mega Shark vs. Crocosaurus,Action,Horror,Science Fiction,,,3.4,"florida,crocodile,nuclear power plant,low-budget,shark,underwater scene,battleship,military,aftercreditsstinger,giant crocodile,exploding helicopter"
17911,Mega Shark vs. Giant Octopus,Horror,Science Fiction,,,,3.9,"octopus,shark"
343097,Mega Shark vs. Kolossus,Thriller,Action,Horror,Science Fiction,Mystery,4,"giant robot,shark,giant,doomsday device"
246594,Mega Shark vs. Mecha Shark,Action,Science Fiction,Thriller,,,3.5,"shark,doppelgänger"
30289,MegaFault,TV Movie,Action,Adventure,Science Fiction,,5.3,"earthquake,end of the world,computer-generated imagery,destruction"
27380,Megaforce,Adventure,Action,Science Fiction,,,3.6,"dictator,soldier,electronic music score,military unit"
33645,Megalodon,Action,,,,,4.3,"deep sea,shark attack,shark,oil rig ,submersible,megalodon"
523931,Megalodon,Action,Science Fiction,Horror,TV Movie,,5.6,"submarine,monster,shark attack,creature,shark,military,prehistoric creature,megalodon"
38055,Megamind,Animation,Action,Comedy,Family,Science Fiction,6.9,"saving the world,date,prison,secret identity,fish,gun,dna,mayor,anti hero,rain,museum,one-sided love,serum,superhero,anthropomorphism,reporter,duringcreditsstinger,stronger villain"
63197,Megan Is Missing,Drama,Horror,Thriller,,,6.1,"rape,predator,camcorder,based on a true story,murder,teenage girl,internet,torture,high school friends,missing person,found footage,abduction"
30379,Megiddo: The Omega Code 2,Action,Thriller,,,,4.5,dystopia
62215,Melancholia,Drama,Science Fiction,,,,7.2,"suicide,depression,nihilism,wedding planner,surrealism,end of the world,wealth,wedding reception,mansion,power outage,destruction of planet,anxiety,sister sister relationship"
52615,Meltdown: Days of Destruction,Action,Drama,Science Fiction,TV Movie,,6.7,disaster movie
432836,Memoir of a Murderer,Thriller,Action,Crime,,,7.5,"based on novel or book,dementia,alzheimer's disease,serial killer"
2687,Memoirs of an Invisible Man,Comedy,Fantasy,Science Fiction,,,6,invisible person
42994,Memories,Fantasy,Animation,Science Fiction,,,7.4,"cannon,anthology,based on comic,space,disaster,based on manga,haunted by the past,haunted manor,anime,memories"
12651,Memphis Belle,Drama,War,Action,,,6.6,"world war ii,bomber,danger of life,mission,soldier,flying fortress,b17"
25998,Men Behind the Sun,War,History,Horror,Drama,,6,"japan,china,war crimes,mass murder,experiment,biological weapon,world war ii,prisoner of war,concentration camp prisoner,torture by the police,japanese occupation"
607,Men in Black,Action,Adventure,Comedy,Science Fiction,,7.1,"new york city,secret identity,undercover,space marine,illegal immigration,deportation,new identity,giant cockroach,cannon,flying saucer,stay permit,alien,buddy cop,fictional government agency"
41154,Men in Black 3,Action,Comedy,Science Fiction,,,6.5,"time travel,time machine,alien,fictional government agency,seeing the future,changing history"
608,Men in Black II,Action,Adventure,Comedy,Science Fiction,,6.3,"saving the world,new york city,secret identity,undercover,space marine,illegal immigration,deportation,new identity,flying saucer,light,firearm,alien,buddy cop,fictional government agency"
479455,Men in Black: International,Comedy,Science Fiction,,,,6,"paris, france,london, england,secret organization,sahara,sequel,co-worker relationship,alien invasion,brooklyn, new york city,eiffel tower paris,alien friendship,men in black,weapons trafficking,marrakesh, morocco"
34626,Merantau,Action,Drama,Thriller,,,6.3,"martial arts,human trafficking,indonesia,violence,drugs,protector,journey,phone call,jakarta"
277597,Mercenaries,Action,,,,,4.8,"prison,mercenary,rescue,war zone,mockbuster"
13722,Mercenary for Justice,Action,Thriller,,,,4.6,"miami, florida,cia,money transfer,ambassador,kidnapping,mercenary,lighthouse,shootout,bank robbery,double cross,millionaire,safe house,bank vault,cape town south africa,prison break"
376003,Mercury Plains,Action,Adventure,Drama,,,4.8,"mexico,fbi,illegal drugs,digging"
8838,Mercury Rising,Action,Crime,Drama,Thriller,,6.2,"loss of loved one,assassin,autism,fbi,bangkok,national security agency (nsa),child in peril,asperger's syndrome"
180305,Mercy,Thriller,Horror,,,,4.9,mother son relationship
590164,Mercy Black,Horror,Mystery,Thriller,,,6.5,"child murder,horror,urban legend,mental institution,stabbing"
37254,Mermaid Chronicles Part 1: She Creature,Horror,,,,,5.5,"ship,mermaid,remake"
504631,Mermaid Down,Horror,Fantasy,Mystery,Thriller,,6.7,"asylum,mermaid,mental,alexandrabokova"
117124,Mermaids: The Body Found,Science Fiction,,,,,4.2,"mermaid,mockumentary,fake documentary"
456287,Mersal,Thriller,Action,,,,7.3,"medical error,medical scandal,gst"
23125,Mesa of Lost Women,Horror,Science Fiction,,,,2.4,"spider,mad scientist,cult film"
13635,Mesrine: Killer Instinct,Drama,Action,Thriller,Crime,,7.4,"france,casino,based on novel or book,kidnapping,gangster,montreal, canada,based on a true story,prison escape,murder,shootout,bank robbery,ex soldier,1960s,french algerian war,brutal violence"
20441,Messengers 2: The Scarecrow,Horror,,,,,5.3,"scarecrow,farm,prequel,killer scarecrow"
47364,Metalstorm: The Destruction of Jared-Syn,Fantasy,Science Fiction,,,,3.8,"monster,laser,miner,desert,sword and sorcery,abduction,armored vehicle,good vs evil"
36529,Metamorphosis,Horror,Science Fiction,,,,4.8,"monster,serum,university,violence,metamorphosis,researcher,dna testing,rejuvenate"
581531,Metamorphosis,Horror,Thriller,,,,7.4,"exorcism,brother,family,exorcist"
92562,Metamorphosis : The Alien Factor,Horror,Science Fiction,,,,5.7,"laboratory,blood,virus"
40160,Meteor,Action,Thriller,Adventure,Science Fiction,,5.3,"meteor,disaster,disaster movie"
41997,Meteor Apocalypse,Action,Science Fiction,Thriller,,,5.7,"bible,earth,faith,disaster movie,meteor shower"
781728,Meteor Moon,Adventure,Science Fiction,,,,5.5,meteor moon
219152,Meteorites!,Science Fiction,Action,TV Movie,,,2.9,"natural disaster,meteor,disaster"
8860,Metro,Action,Adventure,Comedy,Crime,Thriller,5.7,"san francisco, california,liberation of hostage,police,hostage-taking,persuasion,revenge,jewel thief,negotiation"
174733,Metro,Action,Thriller,,,,6.8,"train accident,subway accident,train,catastrophe"
36800,Metropia,Animation,Drama,Science Fiction,Thriller,,6.1,"future,dystopia,mind control,independent film,adult animation"
9606,Metropolis,Animation,Science Fiction,,,,7,"jealousy,metropolis,future,son,control,based on comic,robot,synthetic human,anime"
19,Metropolis,Drama,Science Fiction,,,,8.2,"man vs machine,based on novel or book,underground world,inventor,metropolis,future,class society,dystopia,tower of babel,delirium,mad scientist,prophet,robot,destruction,silent film,expressionism,seven deadly sins,depravity,mob justice,downtrodden,saviour,social unrest,german expressionism,mediator"
461615,MFKZ,Science Fiction,Animation,Action,Crime,,7.1,"run,mutafukaz"
14931,Miami Blues,Action,Crime,Drama,Thriller,,6,"miami, florida,assault,thief,false teeth,charles willeford"
59558,Miami Connection,Action,Crime,,,,5.6,"ninja,blood,computer class"
86971,Miami Magma,TV Movie,Action,Science Fiction,,,6.2,"miami, florida,volcano,conspiracy,oil"
10295,Miami Supercops,Action,Comedy,,,,6.4,"miami, florida,fight,fbi,police,bank robbery"
82,Miami Vice,Action,Crime,Thriller,,,5.9,"miami, florida,florida,drug dealing,havana, cuba,speedboat "
92060,Michael Jackson's Thriller,Horror,Music,,,,8.1,"dancing,date,cinema,narration,music video,zombie,werewolf,graveyard"
10572,Michel Vaillant,Action,Drama,,,,5.4,"competition,running,sports team,racing car,saboteur"
27936,Micmacs,Action,Comedy,Crime,,,6.5,"unemployment,contortionist,human cannonball"
87852,Microwave Massacre,Comedy,Horror,,,,4.7,"cannibal,microwave"
453127,Midnight Runners,Comedy,Action,Mystery,,,7.5,"seoul, south korea,police"
245703,Midnight Special,Adventure,Drama,Science Fiction,,,6.2,"helicopter,parent child relationship,gas station,hostage,fbi,motel,chase,meteor,government,on the run,shootout,military,religious cult,child kidnapping,goggles"
53064,Midori,Horror,Animation,Drama,,,6.5,"illusion,romance"
394315,Midori: The Camellia Girl,Drama,Horror,,,,6.8,"gore,based on manga"
530385,Midsommar,Horror,Drama,Mystery,,,7.1,"sweden,paranoia,ritual,cult,magic mushroom,anthropology,paganism,hallucinogenic drug,midsummer,cultural conflict,bad trip,folk horror,toxic relationship,midnight sun,isolated community,summer festival,traumatized woman,boyfriend girlfriend relationship"
11422,Midway,Action,Drama,History,War,,6.6,"world war ii,u.s. navy,battle of midway,soldier,american,pacific theater,1940s"
522162,Midway,War,History,Action,Drama,,7.1,"world war ii,battle of midway,pacific theater,1940s"
39314,Mighty Joe Young,Adventure,Fantasy,Drama,Action,Science Fiction,6.6,"africa,gorilla,decoy,wrestler,ape,exotic pet,team roping,giant ape"
9822,Mighty Joe Young,Action,Adventure,Family,Fantasy,,6.2,"gorilla,dying and death,uganda,poacher,remake,primatologist,giant ape"
9070,Mighty Morphin Power Rangers: The Movie,Action,Adventure,Science Fiction,Family,Fantasy,5.7,"tokusatsu,superhero team,ethnic diversity,power rangers,mmpr"
87321,Mikey,Horror,,,,,6.1,children
347375,Mile 22,Action,Thriller,,,,6.1,"cia,martial arts,handheld camera,car chase,top secret,black ops,political corruption,intelligence officer,elite forces,tactical command unit,triple agent"
43036,Mill of the Stone Women,Horror,Science Fiction,,,,6.1,"windmill,carousel ,wax museum,descent into madness,atmospheric,blood transfusion,sculptor,mummified bodies,human taxidermy"
4296,Millennium,Mystery,Science Fiction,,,,5.5,"airport,time warp,future,airplane,time travel,alien,independent film,disaster,airplane crash,crash,robot,scientist,paradox,investigator,based on short story,sole survivor,canuxploitation"
27606,Millennium Crisis,Science Fiction,,,,,0.9,low-budget
4961,Mimic,Fantasy,Horror,Thriller,Science Fiction,,5.9,"insect,experiment,mutation,giant insect,cockroach,nest,blood,disease,scientist,epidemic,evolution,sewer,manhattan, new york city,virus,tunnel,animal horror"
10706,Mimic 2,Horror,Science Fiction,Thriller,,,5,"beach,mutation,transformation,animal attack,cockroach"
33005,Mimic: Sentinel,Horror,Science Fiction,Thriller,,,4.7,"insect,oxygen,fire,smoking,camera,photography,police,explosion,refrigerator,apartment"
429691,Mind Blown,Science Fiction,TV Movie,,,,4.9,disaster movie
86683,Mind Killer,Science Fiction,Horror,,,,3.9,"nerd,mind control,alien,librarian"
8771,Mind Ripper,Horror,Science Fiction,Thriller,,,4,"cult,cult horror,mind,ripper"
45779,Mindwarp,Horror,Science Fiction,Thriller,,,5.3,"rebel,utopia,machete,post-apocalyptic future,virtual reality,wasteland,cannibal,slave,parasite,meat hook,post nuclear,manslaughter,cannibal cult"
229407,Minions - Puppy,Animation,Family,Comedy,Science Fiction,,7.2,"alien,madcap comedy,minions,lost,short"
438148,Minions: The Rise of Gru,Family,Animation,Action,Adventure,Comedy,0,"minions,shared universe"
180,Minority Report,Action,Thriller,Science Fiction,Mystery,,7.3,"self-fulfilling prophecy,washington d.c.,based on novel or book,future,precognition,hologram,dystopia,murder,police chase,murder investigation,neo-noir,missing son,future noir,backyard surgery,surveillance state"
18870,Minotaur,Horror,Adventure,Fantasy,,,3.8,"greek mythology,minotaur,labyrinth,ancient greece,bronze age"
22371,Minutemen,TV Movie,Comedy,Science Fiction,Family,Adventure,5.6,"time machine,high school"
55694,Miracle Beach,Fantasy,Comedy,Science Fiction,Romance,,5.4,"beach,wish,bottle,bikini,contest"
24739,Miracle Mile,Romance,Science Fiction,Thriller,Drama,,6.9,"nuclear war,helicopter,gun,gas station,riot,panic,chaos,dark comedy,end of the world,diner,payphone,los angeles, california,explosion,cult film,one night,elevator"
25074,Miracles,Crime,Action,Comedy,Drama,,7,"martial arts,gangster,mafia,mobster"
529216,Mirage,Science Fiction,Thriller,Drama,Romance,Mystery,7.5,"spain,husband wife relationship,thunderstorm,1980s,suburban,mother daughter relationship"
70351,Mirror Mirror,Horror,,,,,5.2,"hallucination,insanity,murder,snow white,reflection,woman director"
13515,Mirrors,Horror,Mystery,Thriller,Drama,,6.2,"schizophrenia,night watchman,subway,hallucination,alcoholism,ex-cop,possession,remake,morgue,rural area,medication,demon,psychiatrist,estranged wife,nypd,evil,newspaper clipping"
46441,Mirrors 2,Horror,Mystery,Thriller,,,5.6,death
500852,Miss Bala,Action,,,,,6.4,"corruption,mexico,shooting,remake,mob boss,beauty queen"
77635,Miss Bala,Drama,Action,,,,6.2,"rape,killing,handcuffs,press conference,drug cartel,hiding"
1493,Miss Congeniality,Comedy,Crime,Action,,,6.5,"undercover agent,investigation,beauty contest,talent show,behind the scenes,fish out of water,terrorism,surveillance,san antonio texas,beauty standards,beauty queen,miss simpatia"
10040,Miss Congeniality 2: Armed and Fabulous,Action,Comedy,,,,5.7,"drag queen,ransom,fbi,press conference,ship,undercover agent,miss america,sequel,office politics,buddy cop,representation,abandonment"
15379,Missing in Action,Action,Adventure,Thriller,War,,5.8,"prisoner of war,vietnam,vietnam war,jungle,special forces,missing in action"
12764,Missing in Action 2: The Beginning,Action,War,,,,5.9,"loss of loved one,prisoner of war,liberation,vietnam war,vietcong,revenge,escape,shootout,torture"
9640,Mission Galactica: The Cylon Attack,Horror,Science Fiction,,,,6.9,"starship,space marine,space mission,alien life-form,alien phenomenons,assault,space invasion,space,alien"
2067,Mission to Mars,Science Fiction,Thriller,,,,5.9,"planet mars,spacecraft,space travel,space,alien,long take,astronaut,dismemberment,alien contact,trapped in space"
954,Mission: Impossible,Adventure,Action,Thriller,,,6.9,"paris, france,london, england,spy,cia,terrorist,secret identity,undercover,arms deal,headquarter,secret base,secret mission,prague, czech republic,embassy,secret agent,tgv,computer,mission,espionage,agent"
56292,Mission: Impossible - Ghost Protocol,Action,Thriller,Adventure,,,7,"submarine,prison,spy,terrorist,skyscraper,fight,sandstorm,russia,secret intelligence service,satellite,dubai,sequel,mission,explosion,broken arm,disguise,millionaire,nuclear threat,terrorist plot,spy hero,moscow, russia,world's tallest building,kremlin"
177677,Mission: Impossible - Rogue Nation,Action,Adventure,,,,7.2,"london, england,spy,austria,europe,morocco,villain,sequel,mission,conspiracy,vienna, austria,vienna opera"
575264,Mission: Impossible 7,Action,Adventure,Thriller,,,0,"gun,weapon,crew,hunt"
955,Mission: Impossible II,Adventure,Action,Thriller,,,6.1,"spain,cia,helicopter,secret identity,skyscraper,undercover,island,ex-lover,secret mission,dying and death,secret agent,computer,duel,lethal virus,violence,rescue team,agent,car,research laboratory"
956,Mission: Impossible III,Adventure,Action,Thriller,,,6.7,"berlin, germany,cia,vatican,the white house,secret identity,secret,explosive,map,traitor,mask,honeymoon,shanghai, china,pretended murder,secret mission,letter,funeral,covered investigation,to shoot dead,secret agent,stamp,hard drive,e-mail,decipherment,suitcase,computer,revenge,murder,mission,hospital,duel,disguise,celebration,good and bad,research laboratory,blast"
468332,Mississippi River Sharks,Comedy,Horror,Thriller,,,5.1,"competition,mississippi river,rodeo,fishing,shark attack"
12251,Mo' Money,Action,Comedy,Thriller,Crime,Romance,5.6,"credit card,con artist,swindler"
27837,Mobile Suit Gundam 00 Special Edition II: End of World,Action,Drama,Adventure,Science Fiction,War,5.6,anime
553610,Mobile Suit Gundam Narrative,Animation,Science Fiction,Action,,,8.3,anime
64773,Mobile Suit Gundam SEED C.E. 73: Stargazer,Animation,Action,Science Fiction,,,6.2,anime
22914,Mobile Suit Gundam Wing: Endless Waltz,Drama,Animation,Science Fiction,,,6.4,sequel
16157,Mobile Suit Gundam: Char's Counterattack,Animation,Action,Science Fiction,,,6.9,"space battle,mecha,space opera"
464038,Mobile Suit Gundam: The 08th MS Team - Miller's Report,War,Action,Animation,Science Fiction,,6.8,anime
19256,Mobile Suit Zeta Gundam A New Translation I: Heir to the Stars,Action,Animation,Drama,Science Fiction,War,7.1,"mecha,anime"
19257,Mobile Suit Zeta Gundam A New Translation II: Lovers,Action,Animation,Drama,Science Fiction,,6.7,"mecha,anime"
21219,Mobsters,Drama,Action,Thriller,Crime,,5.8,"new york city,historical figure,mafia boss,mobster,1920s"
289712,Mockingbird,Horror,Thriller,,,,4.7,"clown,stalker,video camera,found footage,video tape,violent"
674304,Model Citizen,Action,Thriller,TV Movie,,,0,"kidnapping,human trafficking,tied up,tied feet,dark web"
424649,Model for Murder: The Centerfold Killer,Horror,Thriller,Mystery,,,6.7,softcore
299824,Mojin: The Lost Legend,Action,Adventure,Fantasy,,,6.1,"love triangle,past,flashback,zombie,tomb,grave robbing,treasure hunter"
401561,Mom and Dad,Thriller,Horror,Comedy,,,5.2,"sibling relationship,husband wife relationship,teenager,parents,mass hysteria"
346808,Momentum,Action,Crime,Thriller,,,5.7,"martial arts,assassin,woman with gun"
5256,Momentum,Science Fiction,Thriller,,,,5.1,"fbi,telekinesis"
